index,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
10,prerank,Epstein-Barr virus infection,0.6167550399438475,2.2037052334146683,0.0,0.0,0.0,67/169,16.62%,STAT1;CXCL10;OAS3;STAT2;ISG15;OAS1;TAP2;TAP1;IRF7;OAS2;FAS;ICAM1;EIF2AK2;GADD45B;IRF9;STAT3;LYN;TAPBP;CIR1;TLR2;CD40;TBK1;HLA-DMB;RB1;BAK1;B2M;HLA-DRA;TNF;HLA-DMA;IFNAR2;HLA-G;HLA-C;HLA-DQB1;RELB;MAPK14;NFKBIE;IFNAR1;JAK3;RIPK1;HLA-E;BID;ENTPD1;HLA-DPA1;HLA-B;RBPJ;MYD88;CDKN1A;PDIA3;NFKBIA;HLA-DRB1;HLA-DRB5;HLA-F;HLA-A;NFKB2;CHUK;MDM2;TNFAIP3;APAF1;RAC1;TAB2;SAP30L;MAP2K4;PIK3CA;HLA-DPB1;NFKB1;POLK;CASP8
11,prerank,Measles,0.6121178520364357,2.0993466660153075,0.0,0.00010051867637006956,0.001,31/109,10.06%,STAT1;OAS3;STAT2;IFIH1;MX1;OAS1;IRF7;OAS2;FAS;EIF2AK2;ADAR;TLR7;IRF9;CD46;MX2;STAT3;IL1B;TLR2;TBK1;HSPA6;BAK1;TLR4;STAT5A;FCGR2B;IFNAR2;IFNAR1;JAK3;BID;MYD88;GSK3B;NFKBIA
12,prerank,Complement and coagulation cascades,0.7260992696379077,2.0835313819626218,0.0,9.214212000589708e-05,0.001,11/33,9.44%,SERPING1;C2;C1QB;CD46;CD59;C4BPA;PLAUR;C1QC;C3AR1;SERPINA1;C1QA
13,prerank,Toxoplasmosis,0.6176523018615954,2.0723281893845416,0.0,8.505426462082809e-05,0.001,42/84,20.33%,STAT1;SOCS1;JAK2;STAT3;TLR2;CD40;HSPA6;CIITA;HLA-DMB;TLR4;HLA-DRA;TNFRSF1A;TNF;XIAP;HLA-DMA;HLA-DQB1;MAPK14;LY96;HLA-DPA1;IL10RB;MYD88;LDLR;IFNGR2;NFKBIA;PPIF;HLA-DRB1;HLA-DRB5;TGFB1;CHUK;GNAI3;BIRC2;TAB2;HSPA8;HLA-DPB1;NFKB1;CASP8;PIK3CG;PIK3R5;CASP3;PDPK1;TRAF6;HLA-DQA1
14,prerank,Necroptosis,0.595085768848483,2.0652857661616144,0.0,7.897896000505465e-05,0.001,37/119,9.65%,STAT1;STAT2;TNFSF10;FAS;JAK2;EIF2AK2;CYBB;ZBP1;IRF9;CASP1;RBCK1;MLKL;CHMP5;STAT3;IL1B;RNF31;TICAM2;TLR4;STAT5A;TNFRSF1A;TNF;CFLAR;XIAP;IFNAR2;H2AC19;H2AC18;PLA2G4A;CYLD;IFNAR1;JAK3;RIPK1;BID;GLUL;CAMK2D;H2AC7;CHMP2B;IFNGR2
15,prerank,African trypanosomiasis,0.784007694785893,2.057187599126923,0.0,7.371369600471768e-05,0.001,9/21,8.54%,IDO1;APOL1;FAS;ICAM1;IL1B;F2RL1;TNF;GNAQ;MYD88
16,prerank,Pertussis,0.6484972896392224,2.0390830392184904,0.0,0.00013821318000884562,0.002,30/55,22.88%,SERPING1;IRF1;C2;C1QB;CASP1;C4BPA;CASP7;IL1B;C1QC;TICAM2;TLR4;TNF;NOD1;MAPK14;LY96;MYD88;C1QA;C1R;NLRP3;GNAI3;TICAM1;IRF8;NFKB1;CASP3;TRAF6;CALML4;CALM2;RHOA;MAPK1;PYCARD
17,prerank,Kaposi sarcoma-associated herpesvirus infection,0.5712214198451954,2.0189819250978247,0.0,0.00013008299294950176,0.002,68/153,20.22%,STAT1;STAT2;IRF7;FAS;ICAM1;JAK2;EIF2AK2;GNB4;IRF9;CCR1;MICB;STAT3;ATG3;LYN;GNG10;PTGS2;SRC;TBK1;TCF7L2;CLEC2B;RB1;BAK1;TNFRSF1A;ZFP36;IFNAR2;HLA-G;HLA-C;MAPK14;IFNAR1;HIF1A;HLA-E;HCK;BID;EP300;HLA-B;CREBBP;CDKN1A;MICA;GSK3B;NFKBIA;HLA-F;PREX1;HLA-A;PPP3R1;CREB1;CHUK;RAC1;ITPR2;CD86;KRAS;MAP2K4;TICAM1;PIK3CA;NFKB1;CASP8;GABARAP;PIK3CG;GNB1;NRAS;BECN1;PIK3R5;RAF1;CASP3;GNG5;SYK;CALML4;E2F2;GNB2
18,prerank,Toll-like receptor signaling pathway,0.6082845936283973,2.0043741321932083,0.0,0.0002457123200157256,0.004,33/77,16.62%,STAT1;CXCL10;IRF7;TLR7;TLR8;TLR1;IL1B;TLR2;CD40;TBK1;TICAM2;TLR4;TNF;IFNAR2;MAPK14;LY96;TLR5;IFNAR1;RIPK1;TLR6;MYD88;MAP3K8;NFKBIA;IRF5;CHUK;RAC1;CD86;TAB2;MAP2K4;TICAM1;PIK3CA;NFKB1;CASP8
19,prerank,Hepatitis B,0.5697845018274739,1.988083872820714,0.0,0.00029097511580809614,0.005,54/126,19.94%,STAT1;STAT2;IFIH1;IRF7;FAS;JAK2;STAT3;TLR2;SRC;TBK1;CREB5;RB1;TICAM2;TLR4;STAT5A;TNF;DDX3X;MAPK14;SOS1;IFNAR1;JAK3;PTK2B;BID;EP300;CREBBP;MYD88;CDKN1A;CASP10;NFKBIA;GRB2;TGFB1;CREB1;CHUK;APAF1;TGFBR1;TAB2;ATF2;KRAS;MAP2K4;TICAM1;YWHAB;PIK3CA;NFKB1;TGFBR2;CASP8;MAP3K1;NRAS;RAF1;SOS2;CASP3;CREB3L2;TRAF6;PRKCB;E2F2
20,prerank,TNF signaling pathway,0.5869681952474813,1.9805566950611893,0.0,0.00033171163202122956,0.006,40/89,17.32%,CXCL10;IRF1;FAS;ICAM1;NOD2;CCL2;MLKL;CASP7;BCL3;IL1B;SOCS3;PTGS2;IL15;CREB5;TNFRSF1A;TNF;CFLAR;JUNB;MAPK14;CEBPB;RIPK1;CSF1;CASP10;MAP3K8;NFKBIA;MAP3K5;CREB1;CHUK;TAB3;TNFAIP3;BIRC2;ITCH;TNFRSF1B;TAB2;ATF2;MAP2K4;PIK3CA;NFKB1;CASP8;RPS6KA5
21,prerank,JAK-STAT signaling pathway,0.5868024773460311,1.95136107941981,0.0,0.000684484320043807,0.013,30/84,10.31%,STAT1;STAT2;SOCS1;JAK2;IRF9;CSF2RB;IL13RA1;STAT3;IL15RA;SOCS3;IL15;STAT5A;IFNAR2;MCL1;IL12RB1;SOS1;IFNAR1;JAK3;IL6R;EP300;IL10RB;STAM2;CREBBP;CDKN1A;PIAS1;PIM1;IFNGR2;PTPN6;CSF3R;GRB2
22,prerank,C-type lectin receptor signaling pathway,0.5916831424058729,1.95056245927673,0.0,0.0006533713964054521,0.013,41/81,22.88%,STAT1;STAT2;IRF1;IRF9;CASP1;BCL3;IL1B;PTGS2;SRC;CLEC7A;PAK1;TNF;RELB;CLEC4D;MAPK14;CYLD;CLEC4E;PRKCD;FCER1G;NFKBIA;PPP3R1;NFKB2;CHUK;BCL10;MDM2;NLRP3;ITPR2;KRAS;PIK3CA;KSR1;NFKB1;CASP8;NRAS;RAF1;SYK;CALML4;CALM2;RHOA;PTPN11;MAPK1;PYCARD
23,prerank,Prolactin signaling pathway,0.6317956208810064,1.9435847861483737,0.0,0.0007691863930927061,0.016,20/46,18.34%,STAT1;SOCS1;IRF1;JAK2;STAT3;SOCS3;SRC;STAT5A;MAPK14;SOS1;GSK3B;GRB2;CISH;KRAS;PIK3CA;NFKB1;NRAS;RAF1;SOS2;SOCS4
24,prerank,Ribosome biogenesis in eukaryotes,-0.43382200526040754,-1.9353016965273173,0.0,0.008752276867030966,0.028,19/95,6.44%,RNA5S7;RNA5S17;RNA5S6;RNA5S5;RNA5S15;RNA5S12;RNA5S3;RNA5S14;RNA5S2;RNA5S1;RNA5S13;RNA5S4;FBL;RNA5S8;RNA5S16;RNA5S11;SNORD3A;RNA5S10;NOB1
25,prerank,Human cytomegalovirus infection,0.536396649380093,1.9201311954382572,0.0,0.0011517765000737137,0.025,73/171,20.50%,TAP2;TAP1;FAS;GNB4;CCR1;CCL2;STAT3;TAPBP;GNG10;IL1B;PTGS2;SRC;TBK1;CREB5;GNA13;RB1;BAK1;B2M;TNFRSF1A;TNF;AKAP13;CGAS;HLA-G;HLA-C;MAPK14;SOS1;SP1;PTK2B;IL6R;RIPK1;HLA-E;BID;GNAQ;HLA-B;IL10RB;CDKN1A;PDIA3;PTGER4;GSK3B;NFKBIA;GRB2;CXCR2;HLA-F;HLA-A;PPP3R1;CREB1;CHUK;MDM2;ROCK1;RAC1;GNAI3;ITPR2;CRK;ATF2;KRAS;PIK3CA;ITGB3;NFKB1;CASP8;ARHGEF11;ROCK2;GNB1;NRAS;RAF1;SOS2;CASP3;GNG5;CREB3L2;CALML4;PRKCB;E2F2;GNB2;ADCY3
26,prerank,Neutrophil extracellular trap formation,0.5496352210078986,1.9200675064544066,0.0,0.0011057054400707652,0.025,45/131,17.09%,FCGR1A;H2BC18;CYBB;TLR7;CASP1;TLR8;NCF1;CASP4;H4C8;FCGR3B;HDAC4;TLR2;SRC;FCGR2A;GSDMD;H2BC4;FPR2;TLR4;CLEC7A;FCGR3A;H3-3A;H2AC19;H2AC18;MAPK14;NCF2;H2BC21;H2AC7;H3C6;H3C4;H3-3B;PPIF;H2AC20;AQP9;CLCN4;H3-5;RAC1;H4C5;FPR1;SELP;SELPLG;NCF4;PIK3CA;ITGB3;NFKB1;ACTB
27,prerank,Antigen processing and presentation,0.5985957297477982,1.9160402861865222,0.0,0.0010631783077603512,0.025,35/66,16.14%,TAP2;TAP1;PSME2;PSME1;IFI30;TAPBP;HSPA6;CIITA;HLA-DMB;CTSS;CTSL;B2M;HLA-DRA;TNF;HLA-DMA;HLA-G;HLA-C;HLA-DQB1;HLA-E;CD74;HLA-DPA1;HLA-B;PDIA3;HLA-DRB1;HLA-DRB5;HLA-F;HLA-A;CREB1;CTSB;RFX5;HSPA5;NFYA;HSP90AA1;HSPA8;HLA-DPB1
28,prerank,Lipid and atherosclerosis,0.531955750917596,1.9074306011107718,0.0,0.0011057054400707652,0.027,75/162,23.39%,TNFSF10;IRF7;FAS;ICAM1;JAK2;SOD2;CYBB;CASP1;CCL2;NCF1;STAT3;CASP7;LYN;IL1B;TLR2;SRC;TANK;CD36;CD40;TBK1;HSPA6;TICAM2;TLR4;TNFRSF1A;TNF;ATF6;MAPK14;LY96;NFE2L2;NCF2;BID;TLR6;CAMK2D;MYD88;ABCA1;LDLR;GSK3B;NFKBIA;MAP3K5;PPP3R1;CHUK;HSPA5;NLRP3;APAF1;RAC1;SELP;TAB2;NCF4;KRAS;MAP2K4;TICAM1;HSP90AA1;HSPA8;PIK3CA;CDC42;NFKB1;CASP8;ROCK2;NRAS;RAP1A;CASP3;TNFRSF10B;PDPK1;TRAF6;CALML4;VAV1;POU2F1;CALM2;RHOA;MAPK1;MIB1;TRAF3;PYCARD;HSP90B1;EIF2S1
29,prerank,RIG-I-like receptor signaling pathway,0.6135385305100672,1.9027898610925278,0.0,0.0011846844000758198,0.03,16/48,11.82%,CXCL10;ISG15;IFIH1;IRF7;DHX58;TRIM25;TANK;TBK1;TNF;DDX3X;MAPK14;CYLD;RIPK1;CASP10;NFKBIA;CHUK
30,prerank,Fc gamma R-mediated phagocytosis,0.5746910394251807,1.8943762727625713,0.0,0.0012200887614573959,0.032,35/75,20.13%,FCGR1A;LIMK2;NCF1;LYN;LIMK1;FCGR3B;MARCKS;FCGR2A;PTPRC;FCGR3A;PAK1;FCGR2B;PLA2G4A;GSN;ACTR2;HCK;WAS;PRKCD;VASP;ACTR3;ARPC5;SPHK1;GAB2;ASAP1;PIP5K1A;ARPC3;RAC1;CRK;PIK3CA;CDC42;RAF1;ARF6;SYK;PRKCB;INPPL1
31,prerank,Viral carcinogenesis,0.5286959464998816,1.890162472367208,0.0,0.0013268465280849183,0.036,76/158,24.42%,H2BC18;IRF7;EIF2AK2;POLB;IRF9;STAT3;LYN;H4C8;SP100;HDAC4;SRC;CREB5;H2BC4;RB1;LTBR;BAK1;STAT5A;HLA-G;HLA-C;DDX3X;GSN;JAK3;HLA-E;H2BC21;EP300;HLA-B;CREBBP;RBPJ;CDKN1A;REL;NFKBIA;GTF2B;GRB2;PMAIP1;HLA-F;HLA-A;CREB1;ATP6V0D1;NFKB2;MDM2;ACTN1;GTF2H2;RAC1;H4C5;GTF2H2C;ATF2;YWHAG;KRAS;HNRNPK;YWHAB;PIK3CA;CDC42;NFKB1;CASP8;KAT2B;NRAS;YWHAE;CASP3;GTF2A1;CREB3L2;SYK;SRF;H2BC5;H2BC12;RHOA;STAT5B;ACTN4;MAPK1;TRAF3;HDAC7;CCR3;YWHAZ;H2BC7;CDK6;H4C14;IKBKG
32,prerank,Inflammatory bowel disease,0.6247809213123224,1.878881352870244,0.0,0.0016407242013953289,0.044,18/45,10.68%,STAT1;NOD2;STAT3;IL1B;TLR2;HLA-DMB;TLR4;HLA-DRA;TNF;HLA-DMA;HLA-DQB1;IL12RB1;TLR5;HLA-DPA1;IFNGR2;HLA-DRB1;HLA-DRB5;TGFB1
33,prerank,Proteasome,0.6255600946955172,1.876871499278076,0.0,0.0016240048651039363,0.045,18/42,22.50%,PSME2;PSMB9;PSME1;PSMB8;PSMB10;PSMA4;PSMB3;PSMA3;POMP;PSMB2;PSMA5;PSMB4;PSMA2;PSMA6;PSMD3;PSMD12;PSMA1;PSMB1
34,prerank,Cytosolic DNA-sensing pathway,0.6137558053954932,1.8768172905652047,0.0,0.001574792596464423,0.045,13/44,11.82%,CXCL10;IRF7;AIM2;ZBP1;ADAR;CASP1;IL1B;TBK1;CGAS;RIPK1;NFKBIA;TREX1;CHUK
35,prerank,Cell adhesion molecules,0.5555626837609338,1.8441367874195278,0.0,0.00292686734136379,0.082,31/78,14.74%,CD274;ICAM1;PDCD1LG2;SDC3;SIGLEC1;NECTIN2;SELL;CD40;MPZL1;HLA-DMB;PTPRC;HLA-DRA;HLA-DMA;VCAN;HLA-G;HLA-C;HLA-DQB1;HLA-E;HLA-DPA1;HLA-B;NTNG2;F11R;ITGA4;HLA-DRB1;HLA-DRB5;HLA-F;HLA-A;LRRC4;SELP;CD86;SELPLG
36,prerank,Herpes simplex virus 1 infection,0.4916828188014328,1.8398237048401935,0.0,0.003095975232198142,0.09,55/330,11.27%,STAT1;OAS3;STAT2;IFIH1;OAS1;PML;TAP2;TAP1;IRF7;OAS2;FAS;JAK2;EIF2AK2;IRF9;CCL2;BST2;NECTIN2;ZNF267;ZNF200;TAPBP;SP100;IL1B;SOCS3;TLR2;SRC;TBK1;RNASEL;HLA-DMB;BAK1;B2M;HLA-DRA;TNFRSF1A;TNF;CGAS;HLA-DMA;IFNAR2;HLA-G;HLA-C;HLA-DQB1;ZNF107;IFNAR1;HLA-E;BID;CD74;HLA-DPA1;HLA-B;PILRA;MYD88;PDIA3;IFNGR2;NFKBIA;HLA-DRB1;HLA-DRB5;HLA-F;HLA-A
37,prerank,Human papillomavirus infection,0.49866754078743414,1.8194140005323982,0.0,0.0036856848002358843,0.107,68/200,18.30%,STAT1;STAT2;ISG15;OASL;MX1;IRF1;FAS;EIF2AK2;IRF9;MX2;PTGS2;TBK1;HES4;TCF7L2;CREB5;ATP6V1B2;RB1;BAK1;TNFRSF1A;TNF;IFNAR2;NOTCH2;HLA-G;HLA-C;SOS1;IFNAR1;NOTCH1;ATP6V1G1;PPP2R2A;HLA-E;ATP6V1A;EP300;HLA-B;CREBBP;RBPJ;CDKN1A;PTGER4;MAML3;FZD2;ITGA4;PTEN;PSEN1;GSK3B;GRB2;HLA-F;CSNK1A1;APC;HLA-A;CREB1;ATP6V0D1;CHUK;MDM2;TCIRG1;KRAS;PPP2R5B;TICAM1;PIK3CA;ITGB3;CDC42;NFKB1;CASP8;PPP2CB;NRAS;PPP2CA;RAF1;SOS2;ATP6V1C1;CASP3
38,prerank,Human immunodeficiency virus 1 infection,0.5124038945067249,1.8190922280535853,0.0,0.0036159556283395294,0.108,65/168,20.22%,TAP2;TAP1;FAS;TRIM5;GNB4;LIMK2;BST2;SAMHD1;LIMK1;TAPBP;APOBEC3A;GNG10;APOBEC3B;TLR2;CUL1;TBK1;BAK1;B2M;TLR4;TNFRSF1A;PAK1;TNF;CGAS;HLA-G;APOBEC3G;HLA-C;MAPK14;PTK2B;RIPK1;HLA-E;BID;GNAQ;HLA-B;MYD88;PDIA3;PAK2;APOBEC3F;NFKBIA;AP1S2;HLA-F;HLA-A;PPP3R1;CHUK;AP1G1;RAC1;GNAI3;ITPR2;TNFRSF1B;CRK;TAB2;KRAS;PIK3CA;NFKB1;CASP8;CUL4B;GNB1;NRAS;RAF1;CASP3;APOBEC3C;GNG5;TRAF6;CALML4;PRKCB;GNB2
39,prerank,Rheumatoid arthritis,0.5658561324842479,1.816041761266292,0.001199040767386091,0.0036953839707628204,0.113,33/61,22.68%,ICAM1;TNFSF13B;CCL2;IL1B;TLR2;IL15;HLA-DMB;ATP6V1B2;CTSL;TLR4;HLA-DRA;TNF;HLA-DMA;HLA-DQB1;ATP6V1G1;HLA-DPA1;ATP6V1A;CSF1;HLA-DRB1;HLA-DRB5;TGFB1;ATP6V0D1;TCIRG1;CD86;HLA-DPB1;ATP6V1C1;ATP6V1E1;TNFSF13;HLA-DQA1;ATP6V1D;ATP6V0A1;ATP6V1C2;ITGAL
40,prerank,Viral myocarditis,0.6042036409592273,1.8139521476723186,0.0013003901170351106,0.003657333378695608,0.114,23/43,18.30%,ICAM1;EIF4G3;CD40;HLA-DMB;HLA-DRA;HLA-DMA;HLA-G;HLA-C;HLA-DQB1;HLA-E;BID;HLA-DPA1;HLA-B;HLA-DRB1;HLA-DRB5;HLA-F;HLA-A;RAC1;CD86;HLA-DPB1;CASP8;ACTB;CASP3
41,prerank,Pathogenic Escherichia coli infection,0.510032433958463,1.8024161132372118,0.0,0.004312251216275984,0.135,63/142,22.88%,TNFSF10;FAS;CASP1;CASP7;CASP4;SEC24D;IL1B;SRC;FCGR2A;GNA13;BAK1;TLR4;TNFRSF1A;PAK1;TNF;CYTH4;MAPK14;TLR5;WIPF1;ACTR2;RIPK1;NAIP;RAB1A;MYD88;ACTR3;ARPC5;PAK2;ABI1;PTPN6;NFKBIA;WIPF2;CHUK;LPAR1;TAB3;NLRP3;ARPC3;ROCK1;CYFIP1;RAC1;TAB2;TUBA1A;TUBB1;CDC42;NFKB1;LPAR2;CASP8;ARHGEF11;MYO1F;ACTB;ROCK2;SEC24B;CASP3;ARF6;TNFRSF10B;SEC24A;TRAF6;ARHGEF2;TMBIM6;RHOA;PTPN11;ARF1;MAPK1;PYCARD
42,prerank,Intestinal immune network for IgA production,0.6323713473789352,1.799089976927794,0.0,0.00442282176028306,0.139,14/33,10.68%,TNFSF13B;IL15RA;IL15;CD40;HLA-DMB;LTBR;HLA-DRA;HLA-DMA;HLA-DQB1;HLA-DPA1;ITGA4;HLA-DRB1;HLA-DRB5;TGFB1
43,prerank,Type I diabetes mellitus,0.6507858374135591,1.7941225016282802,0.001388888888888889,0.0045281270402898,0.146,18/28,16.14%,FAS;IL1B;HLA-DMB;HLA-DRA;TNF;HLA-DMA;HLA-G;HLA-C;HLA-DQB1;HLA-E;HLA-DPA1;HLA-B;HLA-DRB1;HLA-DRB5;HLA-F;HLA-A;CD86;HLA-DPB1
44,prerank,Allograft rejection,0.6438158948510735,1.775259330793194,0.002777777777777778,0.006042808800386741,0.196,18/27,16.14%,FAS;CD40;HLA-DMB;HLA-DRA;TNF;HLA-DMA;HLA-G;HLA-C;HLA-DQB1;HLA-E;HLA-DPA1;HLA-B;HLA-DRB1;HLA-DRB5;HLA-F;HLA-A;CD86;HLA-DPB1
45,prerank,Transcriptional misregulation in cancer,0.5089564983661197,1.774707529730105,0.0,0.005955731574926622,0.197,40/123,17.73%,ETV7;FCGR1A;PML;AFF1;GADD45B;DUSP6;BCL6;ETV6;JMJD1C;CD40;LMO2;BAK1;H3-3A;CEBPB;SP1;NFKBIZ;CDKN1A;MAX;REL;H3C6;KDM6A;H3C4;H3-3B;HHEX;SPI1;RARA;MDM2;H3-5;BCL2A1;TFE3;BIRC2;CD86;BMP2K;CCNT2;ELK4;NFKB1;TGFBR2;POLK;MEF2C;RUNX1
