GeneID,log2FC,pvalue,padj,significant,Symbol,Description,GeneType
5371,1.6202524530278608,9.940731346852071e-06,0.013235231139149204,True,PML,PML nuclear body scaffold,protein-coding
1890,1.3420023695612446,2.0988158938605335e-05,0.014113487478265158,True,TYMP,thymidine phosphorylase,protein-coding
6772,2.3291579182291864,1.943925841431318e-05,0.014113487478265158,True,STAT1,signal transducer and activator of transcription 1,protein-coding
26509,1.6428114113264418,2.062097616436086e-05,0.014113487478265158,True,MYOF,myoferlin,protein-coding
115362,3.0997972208296947,2.5687325936439496e-05,0.016204698596211566,True,GBP5,guanylate binding protein 5,protein-coding
284677,1.0771526473112396,2.6507797540088816e-05,0.016204698596211566,True,SNHG28,small nucleolar RNA host gene 28,ncRNA
56833,1.4870323149041096,2.997776057439946e-05,0.016411327052042957,True,SLAMF8,SLAM family member 8,protein-coding
3665,1.5200962920588958,3.147533686235399e-05,0.016411327052042957,True,IRF7,interferon regulatory factor 7,protein-coding
8542,1.9540948632539736,3.1726857264712384e-05,0.016411327052042957,True,APOL1,apolipoprotein L1,protein-coding
94240,2.1332678117608124,2.8745082941456935e-05,0.016411327052042957,True,EPSTI1,epithelial stromal interaction 1,protein-coding
4938,1.6321799542747213,4.500721887675223e-05,0.018272071463360035,True,OAS1,2'-5'-oligoadenylate synthetase 1,protein-coding
10906,1.4189456109211314,5.341016806547672e-05,0.018272071463360035,True,TRAFD1,TRAF-type zinc finger domain containing 1,protein-coding
467,1.7415034828443436,3.668813466686775e-05,0.018272071463360035,True,ATF3,activating transcription factor 3,protein-coding
4599,1.6429690577934153,3.862135613083135e-05,0.018272071463360035,True,MX1,MX dynamin like GTPase 1,protein-coding
129607,2.1536460103429804,4.6036956828197584e-05,0.018272071463360035,True,CMPK2,cytidine/uridine monophosphate kinase 2,protein-coding
5721,1.5290022886630439,4.316661974035606e-05,0.018272071463360035,True,PSME2,proteasome activator subunit 2,protein-coding
79651,1.3737555375804824,5.268303654833197e-05,0.018272071463360035,True,RHBDF2,rhomboid 5 homolog 2,protein-coding
100132417,3.0785306462380015,5.5878082734995723e-05,0.018272071463360035,True,FCGR1CP,"Fc gamma receptor Ic, pseudogene",pseudo
107984945,0.8650683641161216,5.185857105454927e-05,0.018272071463360035,True,LOC107984945,replaced by ID 64744,
6890,1.557325738601035,4.331534682351171e-05,0.018272071463360035,True,TAP1,"transporter 1, ATP binding cassette subfamily B member",protein-coding
101154753,0.9450638277146635,4.970167357761541e-05,0.018272071463360035,True,PANDAR,promoter of CDKN1A antisense DNA damage activated RNA,ncRNA
6773,1.8184638480477835,4.5549388217212284e-05,0.018272071463360035,True,STAT2,signal transducer and activator of transcription 2,protein-coding
3659,1.4919706131287018,5.5602375951983345e-05,0.018272071463360035,True,IRF1,interferon regulatory factor 1,protein-coding
219537,2.3331658062164107,5.4288686775976094e-05,0.018272071463360035,True,SMTNL1,smoothelin like 1,protein-coding
116071,3.2276688158766427,5.368765683838575e-05,0.018272071463360035,True,BATF2,basic leucine zipper ATF-like transcription factor 2,protein-coding
283849,1.2996409940202218,5.706201215414689e-05,0.018272071463360035,True,EXOC3L1,exocyst complex component 3 like 1,protein-coding
2209,3.1747859509749463,6.11019812963222e-05,0.01863355201512554,True,FCGR1A,Fc gamma receptor Ia,protein-coding
83666,1.938131828972577,6.318217646376028e-05,0.01863355201512554,True,PARP9,poly(ADP-ribose) polymerase family member 9,protein-coding
3437,2.2509872889474147,6.234183016003597e-05,0.01863355201512554,True,IFIT3,interferon induced protein with tetratricopeptide repeats 3,protein-coding
8578,2.017836906455459,6.373287178940998e-05,0.01863355201512554,True,SCARF1,scavenger receptor class F member 1,protein-coding
286333,1.0768138356272479,6.715861381575423e-05,0.019217365898044226,True,FAM225A,family with sequence similarity 225 member A,ncRNA
51191,1.8475544114528195,8.961612842364579e-05,0.019402965027422673,True,HERC5,HECT and RLD domain containing E3 ubiquitin protein ligase 5,protein-coding
91543,2.5839196573047953,9.245727181111829e-05,0.019402965027422673,True,RSAD2,radical S-adenosyl methionine domain containing 2,protein-coding
8638,1.645377268440023,7.644166467935959e-05,0.019402965027422673,True,OASL,2'-5'-oligoadenylate synthetase like,protein-coding
713,1.0200145734405295,8.971983257040852e-05,0.019402965027422673,True,C1QB,complement C1q B chain,protein-coding
717,1.3943254908382694,8.573231376405434e-05,0.019402965027422673,True,C2,complement C2,protein-coding
6737,1.123306464329528,7.98530803749681e-05,0.019402965027422673,True,TRIM21,tripartite motif containing 21,protein-coding
80380,1.3066586883922828,8.01250038410074e-05,0.019402965027422673,True,PDCD1LG2,programmed cell death 1 ligand 2,protein-coding
29126,2.688838108493342,8.416086643245118e-05,0.019402965027422673,True,CD274,CD274 molecule,protein-coding
3383,1.411692746651731,8.067795956044067e-05,0.019402965027422673,True,ICAM1,intercellular adhesion molecule 1,protein-coding
64135,1.730661199510533,8.310906632018363e-05,0.019402965027422673,True,IFIH1,interferon induced with helicase C domain 1,protein-coding
9636,1.8125894850465363,9.244287152397107e-05,0.019402965027422673,True,ISG15,ISG15 ubiquitin like modifier,protein-coding
5819,0.9027976907280741,7.367347669061543e-05,0.019402965027422673,True,NECTIN2,nectin cell adhesion molecule 2,protein-coding
2210,2.670647316602571,9.37759481584113e-05,0.019402965027422673,True,FCGR1BP,"Fc gamma receptor Ib, pseudogene",pseudo
6272,1.5361569265925157,8.90673018134733e-05,0.019402965027422673,True,SORT1,sortilin 1,protein-coding
51667,1.2521600209483514,8.614316274250219e-05,0.019402965027422673,True,NUB1,negative regulator of ubiquitin like proteins 1,protein-coding
9997,1.3840455487530239,7.581754351234716e-05,0.019402965027422673,True,SCO2,synthesis of cytochrome C oxidase 2,protein-coding
4940,2.1927369001016883,7.078661007198869e-05,0.019402965027422673,True,OAS3,2'-5'-oligoadenylate synthetase 3,protein-coding
1026,0.45247057454100004,8.269507085340023e-05,0.019402965027422673,False,CDKN1A,cyclin dependent kinase inhibitor 1A,protein-coding
102465801,1.4941797298553352,0.0001048551716921465,0.020738194177759975,True,MIR7703,microRNA 7703,ncRNA
105374071,1.5980195148088077,0.00010339137850277204,0.020738194177759975,True,LOC105374071,uncharacterized LOC105374071,ncRNA
23780,1.5618087577045872,0.00010254087248424181,0.020738194177759975,True,APOL2,apolipoprotein L2,protein-coding
440836,1.6398538555386342,0.0001136580456005587,0.022066366845695195,True,ODF3B,outer dense fiber of sperm tails 3B,protein-coding
2634,1.7013428127831665,0.0001148520841102434,0.022066366845695195,True,GBP2,guanylate binding protein 2,protein-coding
6398,1.8110873088991788,0.00012494644812485961,0.02220080451250894,True,SECTM1,secreted and transmembrane 1,protein-coding
8676,1.5435268281444667,0.00012325143048821694,0.02220080451250894,True,STX11,syntaxin 11,protein-coding
101410543,0.8319772177591535,0.00012313613021339192,0.02220080451250894,True,XXYLT1-AS2,XXYLT1 antisense RNA 2,ncRNA
10379,1.0254614895697998,0.00012240066435077694,0.02220080451250894,True,IRF9,interferon regulatory factor 9,protein-coding
100128385,0.9712345925310097,0.0001244738411019603,0.02220080451250894,True,FAM225B,family with sequence similarity 225 member B,ncRNA
9050,1.9181596498641618,0.00012545625272887795,0.02220080451250894,True,PSTPIP2,proline-serine-threonine phosphatase interacting protein 2,protein-coding
6539,1.0521545508419556,0.00013098598854685702,0.02258500717906,True,SLC6A12,solute carrier family 6 member 12,protein-coding
4784,0.4219621306050274,0.00013006637234303002,0.02258500717906,False,NFIX,nuclear factor I X,protein-coding
4616,1.0466453076951225,0.0001409018117287399,0.023687355824247785,True,GADD45B,growth arrest and DNA damage inducible beta,protein-coding
6891,1.5787939967657092,0.00013916969088266,0.023687355824247785,True,TAP2,"transporter 2, ATP binding cassette subfamily B member",protein-coding
338391,1.5915429852459473,0.0001518984516543281,0.0240339091329301,True,H2BP2,H2B histone pseudogene 2,pseudo
5699,0.8383801398214796,0.0001461224257045386,0.0240339091329301,True,PSMB10,proteasome 20S subunit beta 10,protein-coding
10170,1.3553972688279816,0.00015055490927287174,0.0240339091329301,True,DHRS9,dehydrogenase/reductase 9,protein-coding
114294,1.171546081731531,0.00015098036177808798,0.0240339091329301,True,LACTB,lactamase beta,protein-coding
4571,-0.4661668374046162,0.00014670247318696625,0.0240339091329301,False,TRNP,tRNA-Pro,tRNA
7127,1.2517655647241677,0.00016457808048910382,0.025584566265594976,True,TNFAIP2,TNF alpha induced protein 2,protein-coding
56905,0.8227272051387331,0.0001680675350157059,0.025584566265594976,True,C15orf39,chromosome 15 open reading frame 39,protein-coding
80830,2.0441359290416257,0.00016930823091961878,0.025584566265594976,True,APOL6,apolipoprotein L6,protein-coding
7053,-1.1330925137680474,0.0001662420783196364,0.025584566265594976,True,TGM3,transglutaminase 3,protein-coding
5698,1.160923973007681,0.00017202955095345184,0.025706949230810818,True,PSMB9,proteasome 20S subunit beta 9,protein-coding
3984,0.8209937446860058,0.00018035566862414405,0.025822869733626873,True,LIMK1,LIM domain kinase 1,protein-coding
54739,1.8038920023808163,0.00018240557845896,0.025822869733626873,True,XAF1,XIAP associated factor 1,protein-coding
8685,0.8113817378844264,0.00017652333659461195,0.025822869733626873,True,MARCO,macrophage receptor with collagenous structure,protein-coding
5720,0.9245363856346067,0.00018240297954924214,0.025822869733626873,True,PSME1,proteasome activator subunit 1,protein-coding
9934,2.201753470268298,0.0001777679905615105,0.025822869733626873,True,P2RY14,purinergic receptor P2Y14,protein-coding
151636,1.6425389673947182,0.00018516009384142096,0.025939771896596565,True,DTX3L,deltex E3 ubiquitin ligase 3L,protein-coding
57168,1.1118520974185728,0.0002198711107480321,0.028709189984954208,True,ASPHD2,aspartate beta-hydroxylase domain containing 2,protein-coding
5696,0.8739389927582089,0.00020708860986225,0.028709189984954208,True,PSMB8,proteasome 20S subunit beta 8,protein-coding
10184,1.544013721015548,0.0002173823915524964,0.028709189984954208,True,LHFPL2,LHFPL tetraspan subfamily member 2,protein-coding
10435,0.8882058674337179,0.00021935255268276741,0.028709189984954208,True,CDC42EP2,CDC42 effector protein 2,protein-coding
203197,1.1293044338813663,0.00021044470058156,0.028709189984954208,True,TMEM268,transmembrane protein 268,protein-coding
256586,1.0481786505651711,0.00021837990131645283,0.028709189984954208,True,LYSMD2,LysM domain containing 2,protein-coding
105375037,1.3509980602989018,0.00021229907863292146,0.028709189984954208,True,ETV7-AS1,ETV7 and PTX1 antisense RNA 1,ncRNA
10577,0.9377833918688934,0.00022291144736450417,0.028826308226973237,True,NPC2,NPC intracellular cholesterol transporter 2,protein-coding
10791,1.9822126969142309,0.00022687119282406644,0.029058958783722565,True,VAMP5,vesicle associated membrane protein 5,protein-coding
100996318,1.956443281328681,0.00025013661520671926,0.03173667299919969,True,LOC100996318,uncharacterized LOC100996318,ncRNA
100507463,1.016087482195335,0.0002595045616126379,0.03183379137551363,True,PSMB8-AS1,PSMB8 antisense RNA 1 (head to head),ncRNA
23764,0.9348991873624435,0.000260063918078875,0.03183379137551363,True,MAFF,MAF bZIP transcription factor F,protein-coding
64108,1.4893694654657303,0.0002603700685037177,0.03183379137551363,True,RTP4,receptor transporter protein 4,protein-coding
85441,1.3485028049743333,0.00025391249593612346,0.03183379137551363,True,HELZ2,helicase with zinc finger 2,protein-coding
23586,1.6672343391649567,0.00026408187986745065,0.031996731552588684,True,RIGI,RNA sensor RIG-I,protein-coding
3428,1.2898074706128346,0.00027984427262327493,0.032445048469917456,True,IFI16,interferon gamma inducible protein 16,protein-coding
50865,0.5827801202405469,0.000272757759695608,0.032445048469917456,True,HEBP1,heme binding protein 1,protein-coding
163351,1.4950452910899246,0.0002711476338507945,0.032445048469917456,True,GBP6,guanylate binding protein family member 6,protein-coding
105221694,1.2551109424912945,0.0002783365376506646,0.032445048469917456,True,BISPR,BST2 interferon stimulated positive regulator,ncRNA
57169,1.093157811727071,0.00027651082325828814,0.032445048469917456,True,ZNFX1,zinc finger NFX1-type containing 1,protein-coding
58472,0.9067284546352177,0.0002842082231057912,0.032669370876493894,True,SQOR,sulfide quinone oxidoreductase,protein-coding
10437,0.9153333391883312,0.0003033080927513724,0.03397014527789411,True,IFI30,IFI30 lysosomal thiol reductase,protein-coding
57706,0.8347422620604812,0.0003029304729130988,0.03397014527789411,True,DENND1A,DENN domain containing 1A,protein-coding
219285,2.050328375447628,0.0003043196387368196,0.03397014527789411,True,SAMD9L,sterile alpha motif domain containing 9 like,protein-coding
4939,1.4232776722495402,0.00030562774768571547,0.03397014527789411,True,OAS2,2'-5'-oligoadenylate synthetase 2,protein-coding
3434,1.7719329859058086,0.00032145597251833095,0.03543656864261502,True,IFIT1,interferon induced protein with tetratricopeptide repeats 1,protein-coding
118932,2.8230711978928515,0.0003389500199958378,0.03676240983003244,True,ANKRD22,ankyrin repeat domain 22,protein-coding
634,2.023170966121345,0.00033706831004940064,0.03676240983003244,True,CEACAM1,CEA cell adhesion molecule 1,protein-coding
246778,0.8698904661385403,0.0003508902683751055,0.037158450546273966,True,IL27,interleukin 27,protein-coding
100616211,0.9438524119740475,0.00034591175013554067,0.037158450546273966,True,MIR4709,microRNA 4709,ncRNA
440689,2.112867240588429,0.0003486467336771732,0.037158450546273966,True,H2BC18,H2B clustered histone 18,protein-coding
100616483,1.065008022455562,0.0003643148312708104,0.03748486472965416,True,MIR4751,microRNA 4751,ncRNA
10410,1.4329200205567378,0.00035949075521534535,0.03748486472965416,True,IFITM3,interferon induced transmembrane protein 3,protein-coding
3597,0.851132319387804,0.0003682764276962808,0.03748486472965416,True,IL13RA1,interleukin 13 receptor subunit alpha 1,protein-coding
5423,1.0949613179452102,0.00037348292614868445,0.03748486472965416,True,POLB,DNA polymerase beta,protein-coding
284417,0.9178430498475776,0.0003657987709262902,0.03748486472965416,True,TMEM150B,transmembrane protein 150B,protein-coding
112268237,1.9926020070352686,0.00037151240955020663,0.03748486472965416,True,LOC112268237,,
22809,0.9021032909522493,0.00036508239791728384,0.03748486472965416,True,ATF5,activating transcription factor 5,protein-coding
3705,0.6911831948166176,0.00039014136548425423,0.038866749810353596,True,ITPK1,inositol-tetrakisphosphate 1-kinase,protein-coding
6478,0.4577663588793266,0.00039896848721656893,0.03943305862275785,False,SIAH2,siah E3 ubiquitin protein ligase 2,protein-coding
26037,1.0911590152218253,0.0004052867747154008,0.03943305862275785,True,SIPA1L1,signal induced proliferation associated 1 like 1,protein-coding
1848,0.9667330535436847,0.0004104861482032939,0.03943305862275785,True,DUSP6,dual specificity phosphatase 6,protein-coding
92610,1.4009046276753097,0.0004078852280337225,0.03943305862275785,True,TIFA,TRAF interacting protein with forkhead associated domain,protein-coding
10346,1.729176550547633,0.0004099934740122182,0.03943305862275785,True,TRIM22,tripartite motif containing 22,protein-coding
51246,0.7664457205877682,0.00042327116680418875,0.03979339165636878,True,SHISA5,shisa family member 5,protein-coding
10616,0.9782261038988702,0.0004227515299921257,0.03979339165636878,True,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1,protein-coding
11133,0.8129869670028145,0.000426072451373121,0.03979339165636878,True,KPTN,"kaptin, actin binding protein",protein-coding
3601,0.8401519996887041,0.0004219471621359539,0.03979339165636878,True,IL15RA,interleukin 15 receptor subunit alpha,protein-coding
105373098,1.0252699965867424,0.0004325412707152545,0.04011894861965143,True,KLHDC7B-DT,KLHDC7B divergent transcript,ncRNA
4277,1.0110940678253408,0.000436432734671539,0.04020262909998307,True,MICB,MHC class I polypeptide-related sequence B,protein-coding
3433,1.7444326693613235,0.00045560871282190863,0.040550522422298084,True,IFIT2,interferon induced protein with tetratricopeptide repeats 2,protein-coding
112268267,1.693191821177391,0.0004571042215756285,0.040550522422298084,True,LOC112268267,uncharacterized LOC112268267,ncRNA
3620,3.362610662064097,0.0004543870698297111,0.040550522422298084,True,IDO1,"indoleamine 2,3-dioxygenase 1",protein-coding
23136,0.8935842409862098,0.00044884703970140963,0.040550522422298084,True,EPB41L3,erythrocyte membrane protein band 4.1 like 3,protein-coding
51177,0.7247724603124617,0.000444493585887757,0.040550522422298084,True,PLEKHO1,pleckstrin homology domain containing O1,protein-coding
65080,0.9224354269870321,0.0004583002013673365,0.040550522422298084,True,MRPL44,mitochondrial ribosomal protein L44,protein-coding
118788,1.2677491993132346,0.0004964729217875232,0.04364094330144052,True,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1,protein-coding
10420,0.6135993747901574,0.0005054814882288891,0.044144289189547596,True,TESK2,testis associated actin remodelling kinase 2,protein-coding
1845,0.8900813535163765,0.0005095306927104014,0.044210827653304446,True,DUSP3,dual specificity phosphatase 3,protein-coding
59,0.8724490971307279,0.0005129530900626829,0.04422247505290399,True,ACTA2,"actin alpha 2, smooth muscle",protein-coding
2643,1.5509838503935245,0.0005269638644151835,0.044855297547593695,True,GCH1,GTP cyclohydrolase 1,protein-coding
10367,0.5251781309262302,0.0005267041040221522,0.044855297547593695,True,MICU1,mitochondrial calcium uptake 1,protein-coding
55884,0.8212379849477571,0.0005361369715667754,0.0449650894335559,True,WSB2,WD repeat and SOCS box containing 2,protein-coding
2537,1.612276802238184,0.0005324576911985772,0.0449650894335559,True,IFI6,interferon alpha inducible protein 6,protein-coding
11054,0.6677001333363606,0.0005382838425758421,0.0449650894335559,True,OGFR,opioid growth factor receptor,protein-coding
4924,1.170799188269669,0.000549942836859194,0.04565543958592161,True,NUCB1,nucleobindin 1,protein-coding
2635,1.4207106415343382,0.0005591489731633495,0.04576678439961842,True,GBP3,guanylate binding protein 3,protein-coding
3627,2.2528665999878057,0.0005577861160766327,0.04576678439961842,True,CXCL10,C-X-C motif chemokine ligand 10,protein-coding
57476,0.7942998309732032,0.0005648959930356649,0.04576678439961842,True,GRAMD1B,GRAM domain containing 1B,protein-coding
714,0.6913990075880083,0.0005622108473161836,0.04576678439961842,True,C1QC,complement C1q C chain,protein-coding
9881,1.285708839979681,0.0005896831776326413,0.04748891650288259,True,TRANK1,tetratricopeptide repeat and ankyrin repeat containing 1,protein-coding
56935,1.1021194750630974,0.0006067618914401101,0.04857345641653596,True,SMCO4,single-pass membrane protein with coiled-coil domains 4,protein-coding
3875,-0.3707014367968162,0.0006286978135743781,0.0500316976021409,False,KRT18,keratin 18,protein-coding
1071,1.1759427144385906,0.0006559404343585485,0.05149283878221966,False,CETP,cholesteryl ester transfer protein,protein-coding
5341,0.894624573455995,0.0006585447446309601,0.05149283878221966,False,PLEK,pleckstrin,protein-coding
684,0.9543191550645451,0.0006566179904447895,0.05149283878221966,False,BST2,bone marrow stromal cell antigen 2,protein-coding
1230,1.0160188326159236,0.0006949311401614018,0.05402386649728724,False,CCR1,C-C motif chemokine receptor 1,protein-coding
55711,0.8055414423192127,0.0007078463507532641,0.054150369810351234,False,FAR2,fatty acyl-CoA reductase 2,protein-coding
54877,1.1920710220762398,0.0007123007303821054,0.054150369810351234,False,ZCCHC2,zinc finger CCHC-type containing 2,protein-coding
5360,0.5063126653319894,0.0007047249449790491,0.054150369810351234,False,PLTP,phospholipid transfer protein,protein-coding
80833,1.0680166890378295,0.0007126638007608126,0.054150369810351234,False,APOL3,apolipoprotein L3,protein-coding
79056,1.4392978017733644,0.0007167778410342489,0.05415699541612143,False,PRRG4,proline rich and Gla domain 4,protein-coding
3965,0.8457777006722083,0.0007331879335888338,0.054864111597153216,False,LGALS9,galectin 9,protein-coding
105370683,0.894008486383695,0.0007342954931584192,0.054864111597153216,False,LINC00677,long intergenic non-protein coding RNA 677,ncRNA
8743,1.5537704690104235,0.0007420026061597788,0.05488723604033679,False,TNFSF10,TNF superfamily member 10,protein-coding
57674,1.4021221657991996,0.0007427672659187519,0.05488723604033679,False,RNF213,ring finger protein 213,protein-coding
100874085,1.173976983519112,0.0007648546000217113,0.05605203625926307,False,NUCB1-AS1,NUCB1 antisense RNA 1,ncRNA
11314,0.5776388004520756,0.000766865541802692,0.05605203625926307,False,CD300A,CD300a molecule,protein-coding
102724608,1.2765676741682048,0.0007781509337725455,0.05607043524877469,False,LOC102724608,uncharacterized LOC102724608,ncRNA
8522,0.7258227630466028,0.0007837937264309348,0.05607043524877469,False,GAS7,growth arrest specific 7,protein-coding
9672,1.1070036181157605,0.0007807935321407647,0.05607043524877469,False,SDC3,syndecan 3,protein-coding
5414,1.205140631815015,0.0007790945230717058,0.05607043524877469,False,SEPTIN4,septin 4,protein-coding
1536,1.1868767773914461,0.0007921550446961345,0.056368747069409066,False,CYBB,cytochrome b-245 beta chain,protein-coding
5476,0.7216546468326444,0.0007995368741749571,0.056594586425152624,False,CTSA,cathepsin A,protein-coding
9541,0.7956854290562392,0.0008405627316658323,0.058968236244502224,False,CIR1,"corepressor interacting with RBPJ, CIR1",protein-coding
10241,0.8729648245481503,0.0008462242244917041,0.058968236244502224,False,CALCOCO2,calcium binding and coiled-coil domain 2,protein-coding
355,1.4148086173685304,0.0008442910752458281,0.058968236244502224,False,FAS,Fas cell surface death receptor,protein-coding
79899,0.882362545420524,0.0008778631212046117,0.06085763462412795,False,PRR5L,proline rich 5 like,protein-coding
105378443,1.1027026563405595,0.0008925582668794113,0.06155905708339078,False,LOC105378443,uncharacterized LOC105378443,ncRNA
100419583,1.0176463995675293,0.0009252933056610947,0.062534018431337,False,LOC100419583,ring finger protein 4 pseudogene,pseudo
1141,0.9727618185870064,0.0009251429823550665,0.062534018431337,False,CHRNB2,cholinergic receptor nicotinic beta 2 subunit,protein-coding
127544,0.8209180562799228,0.0009209130114665943,0.062534018431337,False,RNF19B,ring finger protein 19B,protein-coding
976,0.8714017773742677,0.0009242066681154385,0.062534018431337,False,ADGRE5,adhesion G protein-coupled receptor E5,protein-coding
5359,1.6517022138127837,0.0009550163878521839,0.06325750393090958,False,PLSCR1,phospholipid scramblase 1,protein-coding
257019,0.8455853064232922,0.000959516008766864,0.06325750393090958,False,FRMD3,FERM domain containing 3,protein-coding
10964,2.066876338380985,0.0009422891006401905,0.06325750393090958,False,IFI44L,interferon induced protein 44 like,protein-coding
85363,1.1302766249133782,0.0009527204038018473,0.06325750393090958,False,TRIM5,tripartite motif containing 5,protein-coding
8767,0.9186475005341599,0.0009454553494201764,0.06325750393090958,False,RIPK2,receptor interacting serine/threonine kinase 2,protein-coding
162387,0.5771404648508142,0.0009687600200168683,0.06355538297174079,False,MFSD6L,major facilitator superfamily domain containing 6 like,protein-coding
4055,0.626309231802006,0.0009821236117621844,0.06411932259509523,False,LTBR,lymphotoxin beta receptor,protein-coding
55748,0.907172555735368,0.000987826404221709,0.06418008362501336,False,CNDP2,carnosine dipeptidase 2,protein-coding
193629,0.8847452621190974,0.0010202367178936056,0.06596713278341876,False,LINC00189,long intergenic non-protein coding RNA 189,ncRNA
55601,1.401268366766812,0.0010648625093279535,0.06833381045852245,False,DDX60,DExD/H-box helicase 60,protein-coding
100422997,1.1674117672463327,0.0010720822370992816,0.06833381045852245,False,MIR4257,microRNA 4257,ncRNA
6788,0.6483369712612238,0.001067371114064729,0.06833381045852245,False,STK3,serine/threonine kinase 3,protein-coding
26519,1.7638106850184547,0.0010833986406927306,0.06872937886168176,False,TIMM10,translocase of inner mitochondrial membrane 10,protein-coding
5691,0.6624839447443689,0.0011170758344192348,0.06987699021908972,False,PSMB3,proteasome 20S subunit beta 3,protein-coding
1847,0.8486563268744209,0.0011142756566568566,0.06987699021908972,False,DUSP5,dual specificity phosphatase 5,protein-coding
216,0.7684495997500007,0.001114121645649571,0.06987699021908972,False,ALDH1A1,aldehyde dehydrogenase 1 family member A1,protein-coding
2867,1.1339706096799995,0.0011430479827276038,0.07117061259122011,False,FFAR2,free fatty acid receptor 2,protein-coding
84166,1.0086937353928613,0.0011644613875558172,0.0716460893729954,False,NLRC5,NLR family CARD domain containing 5,protein-coding
24138,1.3612225797096786,0.0011666661887639225,0.0716460893729954,False,IFIT5,interferon induced protein with tetratricopeptide repeats 5,protein-coding
79713,0.6539806051561312,0.0011593189754648852,0.0716460893729954,False,IGFLR1,IGF like family receptor 1,protein-coding
3660,0.8264727386929707,0.0011881817055225546,0.07165854599808448,False,IRF2,interferon regulatory factor 2,protein-coding
2000,0.7297205903702375,0.0011862902605121286,0.07165854599808448,False,ELF4,E74 like ETS transcription factor 4,protein-coding
55281,1.1347784494074444,0.001185792069178236,0.07165854599808448,False,TMEM140,transmembrane protein 140,protein-coding
9961,0.7575281416749569,0.001179327761464428,0.07165854599808448,False,MVP,major vault protein,protein-coding
103,1.0618372220332226,0.001200826798048514,0.07209785538818958,False,ADAR,adenosine deaminase RNA specific,protein-coding
55640,0.6995402180156562,0.0012098509359550914,0.072316823278489,False,FLVCR2,FLVCR heme transporter 2,protein-coding
473,1.027446439965642,0.0012761758893197264,0.07474463702082788,False,RERE,arginine-glutamic acid dipeptide repeats,protein-coding
3937,0.8145342519759655,0.001257047019526211,0.07474463702082788,False,LCP2,lymphocyte cytosolic protein 2,protein-coding
838,1.5340141081145986,0.0012774385013325736,0.07474463702082788,False,CASP5,caspase 5,protein-coding
23424,1.0409764687684695,0.001278256116796075,0.07474463702082788,False,TDRD7,tudor domain containing 7,protein-coding
54947,1.6537729765724127,0.0012766131186786492,0.07474463702082788,False,LPCAT2,lysophosphatidylcholine acyltransferase 2,protein-coding
347454,0.5592326603559008,0.0012903669251201819,0.07512616786121787,False,SOWAHD,sosondowah ankyrin repeat domain family member D,protein-coding
9447,1.4477419984468667,0.0012961388710049444,0.0751369468799375,False,AIM2,absent in melanoma 2,protein-coding
64127,1.1252538014837716,0.0013037440676615933,0.07525345049777153,False,NOD2,nucleotide binding oligomerization domain containing 2,protein-coding
55072,0.6615014665013357,0.001322057740383528,0.07598442115563277,False,RNF31,ring finger protein 31,protein-coding
105376717,-0.4759465051977476,0.0013458709431165173,0.07702390771903847,False,LOC105376717,uncharacterized LOC105376717,ncRNA
55647,1.0083833467184742,0.0013520260357185042,0.07704829726431424,False,RAB20,"RAB20, member RAS oncogene family",protein-coding
